store_id,amount
0,2140500.0000000005
1,273642.85714285716
2,1244738.0952380956
4,2599252.380952381
5,1058126.1904761905
6,6250904.761904763
7,951914.2857142859
8,3690804.761904764
9,1910166.6666666665
10,1778095.2380952376
11,1396530.9523809527
12,1402765.7142857148
13,2558776.19047619
14,13221023.809523806
15,2649902.3809523834
16,989166.6666666665
17,819561.9047619049
18,1150652.3809523804
19,4416042.857142858
20,5069823.0476190485
22,774076.1904761906
23,1964571.4285714282
24,4863591.666666664
25,422666.66666666674
26,1085286.2857142864
27,5650549.047619045
28,3456976.190476191
29,2718458.6190476185
30,906021.4285714284
31,2177130.952380953
32,394421.42857142835
33,3408200.0
34,2694652.571428571
35,3000482.3333333326
36,13288872.85714285
37,5184130.952380952
38,1106077.3809523815
40,2397883.333333332
41,6768488.095238097
42,985297.6190476196
43,1375166.6666666663
45,1182190.4761904757
46,14546720.16666667
47,3372595.238095239
48,2729559.5238095294
49,408942.61904761905
50,4644869.047619047
51,2618167.5238095196
52,905654.7619047619
53,1381909.6666666653
54,4508848.809523808
55,1848239.880952381
57,26423966.66666667
58,1551457.2142857146
59,9471814.285714282
60,1388654.7619047635
61,569935.1904761905
62,17683576.428571433
64,12481657.142857144
66,2847135.7142857146
67,766832.1428571432
68,2246038.285714286
69,96830.9523809523
70,8498880.952380951
71,2786333.333333333
72,6051666.666666669
73,768214.2857142856
74,112627.38095238068
75,1716595.2380952397
76,9786080.952380955
77,1788479.7619047617
78,2613809.523809525
79,611707.1428571431
80,1201199.2619047617
81,3441119.0476190476
82,2885164.285714287
83,5639655.714285719
84,4281300.000000002
85,1097595.4285714286
86,18455428.761904757
87,1539623.8095238102
88,2274357.142857146
89,2428650.0000000033
90,4582392.857142859
91,2294107.3333333335
92,4473609.738095239
93,15332845.428571433
94,3245357.1428571427
95,8543560.238095235
96,4607440.476190479
97,1921726.1904761905
98,2709012.6190476203
99,2294967.3333333335
100,88966.66666666685
101,1678114.5714285725
102,1126171.9999999998
103,1138356.4285714284
104,5704819.047619052
105,1247023.8095238102
106,238454.761904762
107,595166.6666666662
108,3613821.428571428
109,2854016.666666667
110,4400761.904761905
111,392156.6666666668
112,3541757.1428571413
113,11759341.9047619
114,2643523.8095238097
115,2098321.428571428
116,8665261.999999989
117,2963938.095238094
118,252671.42857142867
119,25854857.142857157
120,3548809.5238095233
121,1466595.2380952383
122,1060016.904761905
123,596361.9047619047
125,450857.4285714286
126,5709091.904761903
127,3743921.428571429
128,7113642.857142855
129,637595.2380952376
130,3785053.8095238116
131,2383112.3809523815
132,3215504.7619047607
133,389516.6666666667
134,752359.5238095239
136,3473738.095238098
137,5365107.142857149
138,302333.33333333343
139,1959214.2857142868
141,5115738.880952381
142,5343553.857142859
143,2301024.285714285
144,521880.9523809521
145,15590167.38095238
146,6050545.119047618
148,537380.9523809525
149,1819567.3809523815
150,1461173.809523809
151,1135880.952380952
152,4808193.833333334
153,675190.4761904757
154,15270395.238095244
156,4119577.261904765
157,803016.6666666669
159,934952.3809523807
160,1020675.0
161,950833.333333334
162,6014047.619047621
164,7983869.047619047
165,621452.380952381
166,629807.4285714286
167,3515760.7142857155
168,991550.1666666663
169,3057021.4285714277
170,2064476.4761904771
171,778380.9523809529
172,4516381.571428572
173,2908333.333333334
174,463319.0476190477
175,824147.4285714284
176,671735.7142857144
177,1061261.904761905
178,7201290.476190476
179,2539179.5238095243
180,7616130.95238095
181,2922600.7380952393
182,6243419.047619047
183,6531662.619047614
184,2306690.547619047
185,3577657.3095238097
186,776642.8571428573
187,1289761.9047619055
188,2217262.619047615
189,3345290.4761904767
190,16675642.857142858
192,1592072.0000000002
193,874197.6190476196
194,4589714.285714287
195,4495823.809523811
196,4899556.190476188
197,1534097.6190476192
198,12122835.04761906
199,1711940.4761904767
200,9011738.380952382
201,1896011.9047619042
202,1109883.333333333
203,667209.5238095233
204,4880476.190476191
205,2892999.9999999995
206,3373273.8095238097
207,4236678.57142857
208,3664761.9047619067
209,2762161.904761905
210,3189178.571428572
211,1088976.1904761908
212,711190.476190476
213,6293726.1904761875
214,371099.9999999999
215,678750.7142857147
216,5951145.523809524
217,2004521.4285714298
218,1562095.2380952383
219,4890547.619047619
221,5475264.666666668
222,1984739.1666666693
223,2739455.309523809
224,794266.7619047617
225,2980286.595238099
226,3101307.7142857155
227,1196428.5714285728
228,926369.0476190485
229,5171691.571428573
230,947907.1428571437
231,2760588.0952380947
232,1571598.6666666674
233,1242702.380952381
234,1441100.0000000005
235,724207.1428571425
236,1789828.7619047621
237,1717238.380952381
238,2214833.3333333326
239,15192583.333333332
240,780044.4285714282
241,2672749.9523809534
243,6593412.523809522
245,1478576.4285714284
246,10350428.571428569
247,10857448.809523812
248,1864916.6666666665
249,2774920.666666667
250,3746807.3809523834
251,322750.0
252,1929114.285714286
253,5808195.476190478
254,1478167.0476190478
255,839785.7142857147
256,3743071.4285714272
257,1558111.4761904767
258,680928.5714285711
259,12967911.9047619
260,878911.9047619051
