store_id,amount
0,1829515.714285715
1,360012.4285714286
2,1045957.1428571425
4,2753142.857142857
5,1001172.8571428573
6,7003192.714285719
7,738085.7142857143
8,3403634.285714286
9,1448557.1428571432
10,0.0
11,1423579.285714286
12,1475668.0714285716
13,0.0
14,13586145.0
15,0.0
16,1009128.5714285718
17,731925.5714285712
18,0.0
19,3723079.999999999
20,5525357.742857144
22,704128.5714285716
23,2387310.0
24,3731249.071428571
25,401428.2857142857
26,937591.4285714284
27,4953404.1
28,0.0
29,2725771.428571428
30,997661.4285714285
31,1674501.4285714277
32,320161.0
33,0.0
34,1101155.714285714
35,2093216.285714286
36,10354289.714285713
37,4948259.671428571
38,951785.7142857142
40,1434780.0
41,6115024.285714286
42,0.0
43,1391959.9999999993
45,1148680.3571428573
46,13704700.0
47,2926334.4285714296
48,0.0
49,281635.85714285716
50,3577767.142857143
51,2845322.8571428554
52,715935.7142857143
53,854989.9999999998
54,0.0
55,1911688.9285714284
57,23588907.857142847
58,1652870.357142857
59,9557226.0
60,1117725.7142857143
61,519000.8571428571
62,19654781.428571425
64,15246092.85714286
66,2882955.714285715
67,820837.1428571432
68,2246550.2714285715
69,134226.57142857142
70,7020121.42857143
71,2069810.0000000005
72,0.0
73,463707.8571428571
74,138961.8571428572
75,0.0
76,12778952.857142856
77,0.0
78,3014692.8571428573
79,618936.5714285716
80,1195454.5714285714
81,4026385.7142857164
82,2980478.571428572
83,7256482.857142856
84,4402062.528571429
85,879350.0
86,23052199.28571428
87,1680864.4571428583
88,1644628.5714285711
89,0.0
90,3528020.142857143
91,2061948.5714285716
92,4007036.885714285
93,15896429.21428571
94,0.0
95,8237169.42857143
96,3295150.0000000005
97,819430.0
98,2435164.2857142864
99,1969012.857142857
100,120491.0
101,0.0
102,1053774.2857142857
103,0.0
104,6770782.285714288
105,1502444.4285714286
106,274502.4285714285
107,0.0
108,3460657.142857143
109,0.0
110,3863808.428571428
111,0.0
112,3439368.571428572
113,10013868.857142856
114,3444428.571428571
115,2266750.0
116,0.0
117,3244007.1428571427
118,0.0
119,30192342.857142854
120,3525691.428571429
121,0.0
122,0.0
123,428122.14285714284
125,483796.28571428574
126,7415561.142857145
127,3456497.1428571427
128,7372811.857142855
129,776733.0857142856
130,0.0
131,4157389.000000001
132,0.0
133,298231.4285714285
134,659852.8571428572
136,3515937.142857143
137,0.0
138,413080.0
139,0.0
141,5344530.171428571
142,5641907.142857145
143,2351962.8571428577
144,532265.714285714
145,14239690.428571427
146,5357687.042857142
148,501700.0000000001
149,0.0
150,1693365.7142857146
151,788228.5714285714
152,4417252.857142856
153,0.0
154,16848570.0
156,2701971.428571428
157,0.0
159,796371.4285714288
160,972023.8571428575
161,0.0
162,3061029.0714285714
164,7806978.428571428
165,523865.7142857144
166,747285.7142857143
167,0.0
168,711608.5714285714
169,0.0
170,0.0
171,493057.142857143
172,2720857.1428571423
173,3644542.857142856
174,448248.7142857142
175,822807.142857143
176,542072.8571428573
177,1141458.5714285714
178,6115535.714285714
179,2354338.5714285714
180,8328266.42857143
181,0.0
182,6198568.642857142
183,6231102.142857144
184,1389264.285714286
185,3192105.214285714
186,500622.8571428571
187,1584342.8571428573
188,1130742.8571428573
189,3237771.428571428
190,19893705.714285713
192,1388544.285714286
193,768971.4285714285
194,0.0
195,3764877.285714286
196,3930822.857142858
197,0.0
198,0.0
199,1552108.1285714284
200,8422585.285714285
201,1491414.285714286
202,1034699.9999999997
203,0.0
204,4893617.142857144
205,3028934.285714285
206,3975200.0
207,0.0
208,3604932.8571428573
209,2765519.999999999
210,2517642.857142856
211,1987111.4285714286
212,570954.2857142857
213,5520785.7142857155
214,311777.14285714284
215,617564.2857142858
216,0.0
217,2113047.4285714286
218,1575591.4285714286
219,5158969.714285715
221,4261523.642857145
222,1945277.1428571444
223,2413321.428571428
224,1119321.4285714286
225,3180763.571428572
226,0.0
227,1066500.0
228,1538349.9999999998
229,5923562.142857144
230,920971.4285714288
231,2916656.9999999995
232,1087908.5714285716
233,1254888.142857143
234,0.0
235,683162.8571428573
236,1687029.9999999995
237,1991943.4285714286
238,2381365.7142857136
239,15616205.71428572
240,867454.2857142857
241,3274283.842857144
243,6874628.857142855
245,0.0
246,8734409.92857143
247,10816357.64285714
248,2294807.1428571427
249,0.0
250,0.0
251,353055.71428571426
252,1750376.0
253,5241964.357142859
254,1385699.9999999995
255,720658.5714285715
256,3721571.428571428
257,0.0
258,972635.857142857
259,17017959.285714284
260,997753.5714285716
262,2332357.142857143
264,6273594.785714285
265,203808.57142857142
266,1403371.4285714286
267,1629907.1428571434
268,1289669.285714286
269,804142.857142857
270,9139431.000000002
271,9333867.000000004
272,1677146.4857142854
273,708885.7142857143
274,468905.5714285715
275,5189882.857142856
276,1907140.0
277,312957.1428571429
278,2139839.2857142864
279,643985.7142857142
280,4701011.857142857
281,3323509.9999999995
282,3798720.857142857
283,3346852.8571428573
284,0.0
285,2072092.857142857
286,8224277.428571433
287,675492.857142857
288,2933377.4857142856
289,1034919.0
290,0.0
291,1071202.2857142857
293,5606852.857142858
294,3568818.1
295,8662797.07142857
296,2479457.1428571427
298,15465312.85714286
299,2174387.2
300,11034771.428571427
301,3642403.571428572
302,0.0
303,4662217.142857144
304,0.0
305,1672654.4285714286
306,2412464.285714286
307,1375248.5714285711
308,3281313.17142857
309,0.0
310,0.0
311,0.0
312,1653830.0000000002
313,1195158.5714285716
314,5165463.714285713
315,0.0
316,2545394.2857142854
317,6552372.857142858
318,2103970.7142857146
319,524182.14285714284
320,0.0
321,875857.142857143
322,613034.2857142857
323,8286110.785714286
324,1443778.9999999995
325,7692347.4285714235
326,93317.14285714283
328,1776496.0285714283
329,2249104.285714285
330,1177928.5714285714
331,1671650.0
332,1515810.7142857146
333,3286559.285714286
334,1835789.2857142854
335,0.0
336,6238450.000000001
338,3134115.7142857146
339,2713995.7142857146
340,401600.0000000001
341,1217010.285714286
342,424314.2857142859
343,206311.4285714286
344,0.0
345,0.0
347,668521.4285714285
348,3062316.571428572
350,2845258.571428572
351,0.0
352,1306682.8571428577
353,1289455.7142857143
354,12046427.142857144
355,2206042.857142857
356,5495530.857142856
357,0.0
358,13372810.0
359,842998.5714285715
360,1030823.5714285715
362,1623408.1142857142
363,820062.8571428572
364,1145819.285714286
365,1653499.9999999998
366,0.0
367,701896.4285714286
368,740492.857142857
369,0.0
370,0.0
371,4039335.428571428
372,4846281.328571428
373,697397.142857143
374,255871.42857142855
375,1502137.1428571434
377,0.0
378,266664.2857142857
379,869878.5714285712
380,356115.4285714286
381,2095818.5714285716
382,5285907.142857144
383,0.0
384,0.0
385,3136625.1428571427
386,1080159.9999999998
387,0.0
388,2414907.1428571427
389,6525520.571428569
390,6315851.428571428
391,0.0
392,0.0
393,0.0
394,965692.8571428569
395,1028562.8571428573
396,1403601.4285714286
397,1080964.285714286
398,4304831.428571428
399,0.0
400,0.0
401,1699331.4285714286
402,417681.4285714285
404,1162226.4285714286
405,0.0
406,7171962.857142855
407,19417062.928571425
408,1270678.5714285714
409,3007366.714285715
410,31763298.428571425
411,867559.2857142857
412,114565.71428571428
413,2382350.0000000005
414,0.0
415,2276869.2857142864
416,7614230.0
417,2618571.428571428
418,4166541.428571428
419,5544285.714285715
421,745893.4285714284
422,3034814.2857142864
423,1031985.7142857143
425,5718260.0
426,1200190.0
427,760988.5714285716
429,4560372.314285714
430,0.0
431,657899.9999999999
433,2066912.8571428575
434,816214.2857142854
435,0.0
436,1742610.0
437,0.0
438,3815651.4285714277
439,356187.14285714296
440,954237.7142857143
441,365314.2857142858
442,5168605.714285715
443,252330.0
444,1504950.3571428575
445,273644.28571428574
446,3617624.428571429
447,672271.4285714284
448,0.0
449,0.0
450,949228.5714285711
451,20800128.571428575
452,1902674.2857142861
454,1724509.9999999995
455,582541.4285714285
456,4161001.428571428
458,452210.0
459,3910958.5714285723
460,5380771.6000000015
461,0.0
462,960715.7142857142
463,935396.4285714284
464,6718219.428571428
465,495878.5714285715
466,2588372.857142857
467,4802098.571428573
468,0.0
469,18488962.85714286
470,7924412.857142856
471,3547991.3285714285
472,363635.7142857143
473,9666263.142857144
474,1316497.8571428575
475,2190857.1428571427
476,3677885.9142857147
477,2557054.9999999995
478,549905.7142857143
479,0.0
480,0.0
481,0.0
483,3031528.571428571
484,0.0
485,0.0
486,920814.2857142858
487,613115.7142857142
488,1744407.142857143
490,2766657.1428571427
491,965850.0000000002
492,2767327.142857142
493,3395002.857142856
494,1701825.7142857146
495,0.0
496,0.0
497,619185.7142857143
498,0.0
499,4959092.857142858
500,691557.1428571427
501,0.0
502,0.0
503,0.0
504,2737599.9999999995
505,4707144.2857142845
506,2311397.1428571427
507,1873939.2857142854
508,2098521.428571428
509,3542954.285714286
510,0.0
511,2715864.285714285
512,5459278.714285714
513,0.0
514,261422.85714285713
515,95375.71428571429
516,480928.57142857136
517,1925557.1428571423
518,1121166.9999999998
519,1635554.1142857145
520,841105.142857143
521,1273178.5714285714
522,945875.7142857142
523,1578930.1428571432
524,1324714.2857142861
525,5043374.2857142845
526,0.0
527,2693077.1428571427
528,907665.7142857143
529,6009967.142857145
530,2614800.0
531,0.0
532,1015407.4285714288
533,1745714.2857142861
534,0.0
535,2999627.1428571427
536,0.0
537,1590785.7142857148
538,100785839.49999997
540,2385464.285714286
541,3195555.6857142886
542,0.0
543,448930.7142857142
544,0.0
545,387102.85714285716
546,0.0
547,3648180.8571428545
548,1874553.228571428
549,643520.8571428572
550,0.0
551,1559467.1428571427
552,0.0
553,2816906.6285714274
554,268742.85714285716
555,0.0
556,2808971.4285714286
557,5932517.899999999
558,7245322.857142863
559,380202.4285714285
560,3796962.285714285
561,4057120.000000001
562,388471.4285714285
563,3321842.8571428577
564,0.0
565,8983434.857142856
566,4998727.142857143
567,5593453.285714285
568,23020415.71428572
570,0.0
571,4655399.428571428
572,16318392.857142862
573,0.0
574,0.0
575,0.0
576,1163014.285714286
577,4405781.428571428
578,803591.4285714284
579,0.0
580,2185857.142857143
581,1222412.8571428573
582,2566533.5714285728
583,1413064.2857142857
584,1207961.4285714286
585,1589028.5714285716
586,4160625.714285715
587,3671276.8571428573
588,96838.41428571427
589,0.0
590,2961579.285714286
591,578295.7142857143
592,0.0
593,4299503.571428571
594,1666344.5714285718
595,4525765.714285715
596,1821276.9714285717
597,0.0
598,0.0
599,0.0
600,3472188.857142857
601,1668801.1428571427
602,6858448.0
603,17573483.571428575
604,1005902.8571428573
605,0.0
607,3691391.428571429
608,0.0
609,4823785.714285713
611,3819015.714285714
612,0.0
613,3267869.142857143
614,0.0
615,11970552.500000006
616,1951555.7142857134
617,10008850.142857146
618,1681720.0000000005
619,0.0
620,2019055.714285714
621,1349842.857142857
622,2579298.571428572
624,4519780.857142856
625,1761637.142857143
626,1179052.8571428568
627,1648748.5714285714
628,2509848.571428572
629,3107927.1428571427
630,1729800.0
631,0.0
632,0.0
633,3596222.328571429
635,2302267.142857143
636,0.0
637,638514.2857142857
638,6451550.000000002
639,2871130.0000000005
640,0.0
641,8930477.142857142
642,2391535.714285714
643,0.0
644,349754.2857142857
645,0.0
646,3057057.1428571474
647,4934154.285714283
649,1428957.142857143
650,7390057.285714288
651,14670357.85714286
652,957517.1428571427
653,1764199.557142857
654,0.0
655,1138451.4285714286
656,1332189.3714285716
657,2995212.1428571427
658,4510685.7142857155
659,2086937.142857143
660,3705929.999999999
661,1901241.4285714286
662,2454733.571428572
663,8496465.285714285
664,1594458.5714285716
665,633972.8571428572
666,844655.5714285716
667,4320049.999999999
668,1386660.7142857143
669,2728950.0000000005
671,7202211.428571428
672,11153216.42857143
673,15056980.499999996
674,3125442.1428571437
675,2257792.857142857
676,21438787.085714288
677,2729017.5714285714
678,0.0
679,2392213.5714285704
680,1617431.0000000007
681,0.0
682,1539462.8000000005
684,2792237.142857143
685,4919040.285714285
686,2175662.1428571427
687,0.0
688,4100060.1428571427
689,0.0
690,2410592.857142858
691,2397560.9571428574
692,2370228.571428572
694,1889620.714285714
695,0.0
696,3758892.8571428573
697,1533705.7142857148
698,8385125.285714288
699,301701.75714285707
700,3880811.714285715
701,4587015.7142857155
702,3798745.714285714
703,2637889.2857142854
704,1158707.1428571432
705,3042750.0000000005
706,630828.5714285711
707,0.0
708,0.0
710,1107372.8571428575
711,2322977.142857142
712,1777798.5714285716
713,3016318.571428572
715,0.0
716,2718927.8571428573
717,1179488.5714285714
718,540375.7142857142
719,4491909.999999999
720,8654944.571428569
721,0.0
722,1083678.5714285714
723,3766000.0000000014
724,2121628.571428572
725,1950087.3428571424
727,8601603.000000002
728,0.0
729,780947.0
730,1582127.1428571425
731,699317.142857143
732,711037.142857143
733,3483678.5714285746
734,2320550.0
735,2049765.3428571424
737,782567.5714285716
738,2224314.285714286
739,251332.8571428571
740,2410634.2857142854
741,0.0
742,3133285.714285714
743,1304075.9142857145
744,0.0
745,5343233.571428575
746,1059617.142857143
747,1690439.8285714288
748,4914825.8285714295
749,0.0
750,0.0
751,4647861.142857141
752,0.0
754,1412161.4285714286
755,0.0
756,9758228.14285714
757,3027628.214285715
758,0.0
759,663930.0
760,1536162.5714285714
761,0.0
762,4222461.428571428
763,1679208.5714285723
764,2782575.7142857146
765,2315554.2857142864
766,2862852.857142857
767,1125200.0
768,2321954.2857142845
769,0.0
770,0.0
771,499129.57142857154
772,0.0
773,1649892.8571428575
774,0.0
775,2520484.000000001
776,2417875.7142857146
777,3521820.0
778,4252455.714285711
779,0.0
780,2939418.57142857
781,1175244.285714286
782,2846078.571428571
783,3027571.428571429
784,2861884.285714285
785,2768501.42857143
786,2205685.7142857146
788,322528.57142857136
789,4523640.714285715
790,695115.7142857143
791,3671638.5714285723
792,2174958.571428571
793,10291014.42857143
794,1929381.0000000005
795,228187.14285714296
796,21111944.0
797,0.0
798,0.0
799,2709085.714285715
800,7459889.142857144
801,0.0
802,0.0
803,3141246.0857142867
804,0.0
805,1014592.8571428573
806,14443888.571428573
807,0.0
808,753939.5714285712
809,0.0
810,2309271.428571428
812,9420817.142857144
813,581858.5714285715
814,2027857.1428571432
815,578489.9999999999
816,1081800.0000000002
817,7958643.285714288
818,3850392.285714286
819,582351.4285714285
820,4505399.999999998
821,0.0
823,2677691.4285714286
824,3058857.1428571455
825,607928.5714285714
826,4252920.857142852
827,1385664.285714286
828,0.0
829,2897399.999999999
830,316285.71428571426
831,1684521.4285714296
832,6693011.042857142
833,1814127.142857143
834,4619741.428571428
835,0.0
836,0.0
837,8082426.57142857
838,844808.5714285716
839,0.0
840,8102019.714285714
841,929622.857142857
842,0.0
843,0.0
844,3709112.714285714
845,1253684.2857142857
846,2781504.2857142854
847,1557928.5714285716
848,1695001.628571429
849,576201.4285714285
850,4977491.571428571
851,832758.9714285716
852,14626775.714285713
853,0.0
854,1219559.4285714289
855,0.0
856,335642.857142857
857,1975040.8571428575
858,2162806.4285714286
859,3949507.571428572
860,3786810.885714286
861,3883872.1428571427
862,329642.85714285716
863,331427.85714285716
864,2279614.2857142854
865,3818783.571428572
866,0.0
867,1167931.4285714286
868,10508237.999999996
869,0.0
870,661755.7142857141
871,2725149.771428571
872,3777228.5714285723
873,6077260.0
874,890078.5714285716
875,1437959.9999999998
876,0.0
877,2152358.5714285714
878,10231368.600000003
879,5714423.857142855
880,916217.2857142858
881,3322951.428571428
883,2920482.8571428573
884,1272332.8571428575
885,271200.3
886,1297485.7142857143
887,0.0
888,2077488.5714285716
889,8406081.42857143
890,2152420.0
891,1432328.5714285704
892,5877347.142857143
893,2346167.142857144
894,4535777.142857142
895,17472367.214285716
896,1070407.1428571427
897,4186971.4285714277
898,5843073.285714285
899,0.0
900,0.0
902,429778.57142857136
903,2011228.2857142861
905,0.0
906,262547.14285714284
907,3246340.000000001
908,0.0
909,5792888.957142855
911,2063905.7142857146
912,0.0
913,925773.5714285715
914,3499762.742857144
915,2592853.0
916,1893585.7142857157
917,7291246.0
918,4332645.971428572
919,0.0
920,0.0
921,2947482.857142857
922,0.0
923,1670307.142857143
924,17045358.28571429
925,2007436.9714285713
926,464514.28571428574
927,5161806.999999999
928,3723062.857142863
